ID_Unique,Owner_code,Vis_NIR_SWIR_availability,MIR_availability,Sampling,Depth_cm,Lat,Long,Region,Municipality,State,Vegetation,Bioma,Geology,Sand_gkg,Clay_gkg,SOM_gkg,pH_H2O,Ca_mmolkg,Mg_mmolkg,Na_mmolkg,CEC_Ph7_mmolkg,,,,
29095,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,254,555,28.7,,48.9,23.8,,105.5,,,,
29098,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,602,317,26.7,,27.5,12,,79.3,,,,
29107,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,934,56,12.1,,8.8,2.2,,24.9,,,,
29110,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,887,94,16.3,,23.1,2.1,,38.1,,,,
29113,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,881,114,14.1,,10.4,3.6,,30.7,,,,
29116,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,871,107,16.8,,21.8,10.5,,42.1,,,,
29119,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,939,54,10.9,,14.6,2.7,,25.6,,,,
29122,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,894,85,9.4,,15.6,3.5,,28.4,,,,
29125,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,401,249,19.3,,179.7,46.2,,25.910000000000004,,,,
29128,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,822,147,16.1,,29,13.7,,54.2,,,,
29131,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,804,165,15.6,,19,8,,45.3,,,,
29134,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,868,110,6.9,,2.7,2,,20.4,,,,
29137,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,904,79,11.4,,15.3,4.6,,29.4,,,,
29138,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,825,155,13.9,,9.2,4.1,,37.3,,,,
29141,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,802,151,14.6,,19,6.6,,40.6,,,,
29144,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,781,176,19,,30.2,15.7,,52.1,,,,
29147,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,794,168,17.6,,17.1,7.9,,36.2,,,,
29150,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,352,499,23.5,,30.3,10.6,,66.7,,,,
29153,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,624,311,19.8,,21.3,8.8,,49.1,,,,
29156,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,738,216,15.8,,20,9.8,,42.6,,,,
29159,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,759,203,12.4,,17.1,5.4,,37.2,,,,
29162,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,681,290,18.8,,18.8,6.9,,46.5,,,,
29165,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,746,230,17.6,,25.9,8.2,,47.3,,,,
29168,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,692,261,16.3,,33.3,25.7,,61.9,,,,
29171,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,729,235,16.8,,23.2,12.6,,49.5,,,,
29174,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,736,239,20,,5.7,1.9,,48.8,,,,
29177,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,814,166,8.9,,10.5,5.1,,24.8,,,,
29180,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,773,204,11.4,,17.4,8.7,,32.2,,,,
29183,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,715,243,14.6,,8.8,1.8,,37.6,,,,
29186,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,769,197,19.5,,21.3,8.2,,43.9,,,,
29189,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,589,331,20.3,,23.3,7.6,,58.4,,,,
29192,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,199,552,27,,28.6,14.4,,75.6,,,,
29195,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,178,611,18.3,,11.4,8,,65.8,,,,
29198,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,424,402,20,,35.2,14.1,,73.3,,,,
29203,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,289,499,29.2,,65.9,20.7,,130,,,,
29206,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,423,346,28.9,,125.4,35.7,,20.009999999999998,,,,
29209,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,238,548,32.9,,35,10.9,,91.5,,,,
29212,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,198,566,35.1,,75.2,23.3,,144.3,,,,
29215,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,231,526,30.7,,73.5,30.4,,136.5,,,,
29217,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,160,504,38.1,,90.3,21.9,,132.9,,,,
29220,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,327,326,22.8,,101.8,32.8,,174.5,,,,
29223,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,672,297,13.6,,30.5,9.4,,48.2,,,,
29226,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,697,263,14.1,,31.7,15,,54,,,,
29229,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,650,303,17.1,,30.5,18.3,,56.7,,,,
29231,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,693,256,14.1,,16.8,7.2,,37.9,,,,
29237,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,646,294,26,,33.2,10.4,,59.2,,,,
29240,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,438,461,29.2,,52.8,16.6,,96.8,,,,
29242,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,842,143,15.1,,15.3,4.4,,38.7,,,,
29245,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,714,246,20.8,,34.4,11.9,,61.7,,,,
29249,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,721,228,25.2,,79,17.6,,99.5,,,,
29252,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,869,110,23,,36.4,12.7,,56.5,,,,
29254,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,870,97,14.8,,15.9,5.6,,43,,,,
29257,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,916,62,10.1,,8.6,6.2,,29.1,,,,
29260,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,948,7,8.9,,4.7,1.3,,22.6,,,,
29263,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,286,468,32.6,,70.6,28,,126.5,,,,
29266,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,136,567,33.6,,58.2,27.5,,122,,,,
29269,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,655,260,15.3,,11.9,3.6,,52.4,,,,
29272,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,363,461,36.4,,63.8,20.3,,137,,,,
29275,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,542,371,28.9,,42.5,16.2,,92.1,,,,
29278,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,551,385,19.5,,26,11,,73.2,,,,
29281,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,296,518,34.4,,64.7,28,,127.1,,,,
29284,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,213,513,32.2,,108.6,45.9,,185.2,,,,
29287,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,697,258,13.9,,19.9,10.9,,48.1,,,,
29292,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,603,349,18.3,,28.6,9.4,,58.1,,,,
29295,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,645,314,15.8,,14.4,4.6,,44.6,,,,
29298,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,293,591,22.8,,26.1,13,,67.4,,,,
29301,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,428,466,17.6,,30.7,14.5,,66.3,,,,
29304,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,298,572,23,,30.9,14.1,,73.4,,,,
29307,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,450,450,22.5,,24,13.2,,62.4,,,,
29310,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,385,533,17.8,,22,12.1,,57,,,,
29313,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,645,297,14.3,,33.5,12.6,,51.7,,,,
29316,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,360,459,30.2,,36.4,13.1,,78.4,,,,
29321,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,490,341,26.5,,44.6,20.6,,107.8,,,,
29324,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,933,46,15.6,,35,3.2,,48.1,,,,
29327,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,933,8,15.1,,14.2,5.9,,35.3,,,,
29330,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,883,81,17.8,,12.3,4.8,,41.5,,,,
29333,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,934,42,13.6,,13.1,9.5,,35.4,,,,
29336,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,936,25,11.1,,6.5,1.4,,24.1,,,,
29340,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,946,35,13.1,,9.2,3,,30.8,,,,
29343,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,645.3333333333334,29,5.7,,14.7,5.8,,26.1,,,,
29346,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,857,104,12.1,,9.6,3.7,,40.4,,,,
29349,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,921,58,11.9,,4.4,1.9,,27.6,,,,
29352,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,930,47,10.6,,13.5,4.5,,29.1,,,,
29355,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,931,51,14.8,,17.8,9.5,,37.6,,,,
29357,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,885,86,13.9,,17.9,9.6,,43,,,,
29360,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,934,47,13.4,,14.5,5.2,,29.8,,,,
29363,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,926,54,15.1,,22.3,11.7,,44.9,,,,
29368,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,316,522,27.5,,43.1,19.3,,94.9,,,,
29371,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,815,135,15.6,,32.9,6.1,,47.3,,,,
29374,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,801,125,12.1,,25.2,8,,43.9,,,,
29377,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,698,236,13.9,,23.3,8.5,,42.8,,,,
29380,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,693,230,15.8,,23.7,10.7,,53,,,,
29383,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,726,207,10.9,,19.7,7.4,,43.1,,,,
29386,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,779,176,11.6,,18.5,5.9,,39.6,,,,
29389,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,798,151,15.8,,16.4,4.1,,45,,,,
29392,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,781,180,14.6,,20.3,5.3,,38.8,,,,
29395,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,741,193,24,,28.8,8.8,,65.8,,,,
29398,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,803,142,15.1,,10.1,7.3,,42.9,,,,
29401,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,846,115,13.6,,12.5,5.9,,37.6,,,,
29404,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,820,141,20.5,,27.3,9.1,,52.9,,,,
29407,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,881,90,13.4,,14,3.5,,35.4,,,,
29410,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,901,82,13.6,,11.1,1.4,,33.5,,,,
29413,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,872,101,12.9,,15.4,2.4,,32.1,,,,
29416,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,855,118,17.1,,13,5.5,,33.8,,,,
29419,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,926,36,9.2,,10.6,3.1,,20.2,,,,
29422,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,804,185,9.2,,21,5.3,,44.5,,,,
29425,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,862,103,8.7,,18.1,3.9,,36.6,,,,
29428,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,802,151,11.1,,22.7,7.3,,52.6,,,,
29431,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,610,345,15.6,,21.2,9.2,,50.1,,,,
29434,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,688,265,16.6,,21.5,8,,45.3,,,,
29437,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,693,276,28.2,,40.8,17.9,,71.9,,,,
29440,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,711,264,18.3,,25.6,13.2,,52.4,,,,
29443,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,665,279,24,,26.4,14,,60.4,,,,
29446,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,690,277,16.3,,21.4,13.8,,45.5,,,,
29449,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,650,314,19.5,,17.4,10,,46.8,,,,
29452,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,722,242,15.3,,13.7,6.4,,37.3,,,,
29455,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,733,231,19,,19.1,15.7,,51.5,,,,
29458,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Savannah,Cerrado,Igneous Rock,744,228,23,,14.8,14.4,,54.6,,,,
31555,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,160,19,5,24,11,,58.3,,,,
31558,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,140,19,4.7,22,14,,59.2,,,,
31561,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,160,19,6,62,33,,111.7,,,,
31564,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,140,18,4.5,24,10,,58.6,,,,
31567,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,180,20,4.2,,,,,,,,
31570,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,470,470,31,4.7,56,31,,138.5,,,,
31573,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,180,16,4.5,21,10,,56.4,,,,
31576,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,350,570,24,5.7,88,30,,148.8,,,,
31579,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,160,18,3.7,15,8,,74,,,,
31582,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,720,260,16,3.6,15,8,,72.8,,,,
31585,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,100,12,4.8,,,,,,,,
31588,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,120,14,4.6,23,11,,58.4,,,,
31591,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,160,18,5.1,29,12,,61.5,,,,
31594,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,100,16,3.8,,,,,,,,
31597,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,540,380,32,5.2,57,23,,112.2,,,,
31600,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,220,19,5.8,57,29,,104.8,,,,
31603,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,120,12,4.6,,,,,,,,
31606,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,660,300,21,4.3,20,8,,46.6,,,,
31609,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,160,15,5.2,25,17,,62.2,,,,
31612,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,120,17,4.6,26,13,,61.6,,,,
31615,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,140,20,4.1,22,14,,69.3,,,,
31618,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,140,15,4.7,23,10,,55.7,,,,
31621,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,80,13,4.4,10,3,,36.7,,,,
31624,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,920,60,12,5.3,24,16,,55.4,,,,
31627,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,120,16,5.6,34,19,,68.4,,,,
31630,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,100,12,4.4,19,10,,46.4,,,,
31633,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,80,15,5,12,7,,32.6,,,,
31636,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,160,14,4.9,25,12,,62.1,,,,
31639,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,100,14,5.6,39,14,,71.7,,,,
31642,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,140,15,5.3,31,16,,67.6,,,,
31645,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,160,24,3.8,16,11,,76.7,,,,
31648,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,120,18,4.2,22,12,,58.7,,,,
31651,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,80,8,4.9,45,28,,90.5,,,,
31654,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,700,280,22,4.9,36,17,,85.4,,,,
31657,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,180,16,5.5,35,19,,74.4,,,,
31660,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,200,15,4.8,25,12,,62.2,,,,
31663,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,220,23,5.2,50,28,,106.3,,,,
31666,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,200,24,4.8,47,15,,93,,,,
31669,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,100,12,4.1,14,8,,40.5,,,,
31672,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,720,240,29,5.3,66,28,,122.4,,,,
31675,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,160,20,4.9,32,21,,77.7,,,,
31678,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,120,16,5,25,14,,57.1,,,,
31681,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,160,17,5,32,12,,67,,,,
